OBJECTID,YEAR_,STATE,AGENCY,UNIT_ID,FIRE_NAME,INC_NUM,ALARM_DATE,CONT_DATE,CAUSE,C_METHOD,OBJECTIVE,GIS_ACRES,COMMENTS,DECADES,Shape__Area,Shape__Length,DURATION
1699,2019,CA,BLM,CDD,DALE,00009277,2019-06-02 00:00:00+00:00,2019-06-02 00:00:00+00:00,Miscellaneous,1.0,1.0,14.69958,No Comments,2010,88212.10546875,1788.6174843439,0
1700,2019,CA,BLM,CDD,DUNHAM,00004479,2019-03-13 00:00:00+00:00,2019-03-16 00:00:00+00:00,Unknown Cause,1.0,1.0,30.28639,No Comments,2010,174945.3046875,3697.004187006,3
1701,2019,CA,BLM,CDD,TRAM,00013416,2019-08-22 00:00:00+00:00,2019-08-25 00:00:00+00:00,Unknown Cause,1.0,1.0,22.70014,No Comments,2010,133558.9765625,2034.17044647652,3
1702,2019,CA,BLM,CND,SODA,00000902,2019-06-08 00:00:00+00:00,2019-06-11 00:00:00+00:00,Unknown Cause,1.0,1.0,18.74578,CALFIRE  Inc # 07474,2010,114045.90625,1789.88232114523,3
1703,2019,CA,BLM,CDD,18,00012412,2019-07-31 00:00:00+00:00,2019-08-01 00:00:00+00:00,Debris Burning,1.0,1.0,16.13497,No Comments,2010,96301.53515625,2561.64736535228,1
1704,2019,CA,BLM,NOD,HORSE,00005819,2019-10-13 00:00:00+00:00,2019-10-16 00:00:00+00:00,Human Activity,2.0,1.0,54.57251,No Comments,2010,381618.01953125,4713.97749331935,3
1705,2019,CA,BLM,NOD,HORSE,00004779,2019-08-24 00:00:00+00:00,2019-08-26 00:00:00+00:00,Human Activity,7.0,1.0,123.0513,No Comments,2010,863653.69921875,5835.27501637052,2
1706,2019,CA,BLM,NOD,R1 JUNIPER,00004357,2019-08-07 00:00:00+00:00,2019-08-11 00:00:00+00:00,Human Activity,7.0,1.0,130.1407,No Comments,2010,922279.90234375,5171.72679051387,4
1707,2019,CA,BLM,NOD,R2 RAVEN,00004364,2019-08-07 00:00:00+00:00,2019-08-13 00:00:00+00:00,Human Activity,1.0,1.0,10.84658,No Comments,2010,76714.21484375,1582.33793591023,6
1708,2019,CA,BLM,NOD,R1 RANCH,00004869,2019-08-28 00:00:00+00:00,2019-09-04 00:00:00+00:00,Human Activity,7.0,1.0,3379.286,No Comments,2010,23743970.4648438,38715.9099422219,7
1709,2019,CA,BLM,NOD,R4 RAILROAD,00004442,2019-08-10 00:00:00+00:00,2019-08-13 00:00:00+00:00,Human Activity,7.0,1.0,24.10597,No Comments,2010,169542.06640625,2574.60026243952,3
1710,2019,CA,BLM,NOD,R3 RYE PATCH,00004067,2019-07-26 00:00:00+00:00,2019-07-28 00:00:00+00:00,Human Activity,1.0,1.0,14.14846,No Comments,2010,99687.09765625,2203.72654953577,2
1711,2019,CA,BLM,NOD,R6 CREEK,00005099,2019-09-06 00:00:00+00:00,2019-09-13 00:00:00+00:00,Human Activity,7.0,1.0,66.47962,No Comments,2010,469182.140625,2935.46734231142,7
1712,2019,CA,BLM,NOD,R2 SNOWSTORM,00003033,2019-06-13 00:00:00+00:00,2019-06-19 00:00:00+00:00,Human Activity,1.0,1.0,23.71169,No Comments,2010,166672.9296875,2714.53110881734,6
1713,2019,CA,BLM,NOD,SNOWSTORM,00003618,2019-07-05 00:00:00+00:00,2019-07-21 00:00:00+00:00,Human Activity,7.0,1.0,264.2747,No Comments,2010,1857302.63671875,6534.33629390578,16
1714,2019,CA,BLM,CCD,AIRPORT 2,00030394,2019-07-15 00:00:00+00:00,2019-07-16 00:00:00+00:00,Unknown Cause,8.0,1.0,21.48666,"Pulled from EGP REST Service, human caused",2010,143105.3359375,2314.3184162165,1
1715,2019,CA,BLM,CCD,LONG VALLEY,00030580,2019-08-24 00:00:00+00:00,2019-08-26 00:00:00+00:00,Unknown Cause,8.0,1.0,2438.542,WFDSS,2010,16778183.0,30802.1398550132,2
1717,2019,CA,USF,SNF,HALF,00000449,2019-06-19 00:00:00+00:00,2019-06-29 00:00:00+00:00,Human Activity,1.0,1.0,8.951272,No Comments,2010,57453.7890625,1240.94613040484,10
1718,2019,CA,USF,INF,TABOOSE,00002018,2019-09-04 00:00:00+00:00,2019-11-23 00:00:00+00:00,Human Activity,1.0,1.0,10267.63,No Comments,2010,65304716.546875,96472.3697032894,80
1719,2019,CA,USF,INF,COW,00001435,2019-07-25 00:00:00+00:00,2019-11-21 00:00:00+00:00,Human Activity,1.0,1.0,1875.988,No Comments,2010,11708995.734375,19277.0241286706,119
1720,2019,CA,USF,INF,SPRINGS,00001465,2019-07-26 00:00:00+00:00,2019-12-18 00:00:00+00:00,Human Activity,1.0,1.0,6614.634,No Comments,2010,42987120.578125,31381.9091531774,145
1721,2019,CA,USF,INF,JORDAN,00000903,2019-06-09 00:00:00+00:00,2019-08-16 00:00:00+00:00,Human Activity,1.0,1.0,590.9153,No Comments,2010,3681666.37109375,14086.3699932064,68
1722,2019,CA,USF,ANF,LOWE,00003722,2019-09-22 00:00:00+00:00,2019-09-27 00:00:00+00:00,Vehicle,3.0,1.0,10.50961,No Comments,2010,62352.18359375,1017.18166368864,5
1723,2019,CA,USF,ANF,FIVE,00002931,2019-08-03 00:00:00+00:00,2019-08-09 00:00:00+00:00,Lightning,3.0,1.0,156.3954,No Comments,2010,936738.76171875,5294.76082567795,6
1724,2019,CA,USF,KNF,COMMUNITY,00005782,2019-07-27 00:00:00+00:00,2019-08-07 00:00:00+00:00,Lightning,3.0,1.0,12.06,No Comments,2010,88015.65234375,1400.38290041172,11
1725,2019,CA,USF,KNF,KIDDER 2,00007099,2019-09-05 00:00:00+00:00,2019-11-12 00:00:00+00:00,Human Activity,3.0,1.0,226.8735,No Comments,2010,1638308.49609375,9265.64535926918,68
1726,2019,CA,USF,KNF,LIME,00007074,2019-09-05 00:00:00+00:00,2019-12-03 00:00:00+00:00,Human Activity,3.0,1.0,1873.937,No Comments,2010,13684757.1640625,26282.6431882716,89
1727,2019,CA,USF,KNF,LUMGREY,00004596,2019-06-17 00:00:00+00:00,2019-07-17 00:00:00+00:00,Lightning,8.0,1.0,186.4314,No Comments,2010,1361316.14453125,10040.4131790876,30
1728,2019,CA,USF,KNF,TREE,00005781,2019-07-27 00:00:00+00:00,2019-08-06 00:00:00+00:00,Lightning,3.0,1.0,100.2009,No Comments,2010,731032.0546875,3752.02242909098,10
1729,2019,CA,USF,KNF,UKONOM,00007079,2019-09-05 00:00:00+00:00,2019-10-24 00:00:00+00:00,Human Activity,8.0,1.0,12.07238,No Comments,2010,87390.62109375,2122.21528190008,49
1730,2019,CA,USF,KNF,BAR,00007431,2019-09-17 00:00:00+00:00,2019-10-30 00:00:00+00:00,Campfire,8.0,1.0,91.71294,No Comments,2010,667198.875,6322.82896897221,43
1731,2019,CA,USF,LPF,MILL,00001678,2019-07-30 00:00:00+00:00,2019-09-02 00:00:00+00:00,Campfire,1.0,1.0,321.5388,No Comments,2010,1992600.15625,7506.35015055895,34
1732,2019,CA,USF,LPF,RANCH,00002348,2019-10-01 00:00:00+00:00,2019-10-10 00:00:00+00:00,Lightning,1.0,1.0,55.30642,No Comments,2010,335857.9609375,3353.77634973506,9
1733,2019,CA,USF,LPF,RANGE,00001664,2019-07-29 00:00:00+00:00,2019-08-05 00:00:00+00:00,Campfire,1.0,1.0,99.08305,No Comments,2010,594398.3125,3469.4071568202,7
1734,2019,CA,USF,LPF,OAK FLAT,00000992,2019-05-25 00:00:00+00:00,2019-08-27 00:00:00+00:00,Campfire,1.0,1.0,30.35799,No Comments,2010,181619.15234375,2420.34830032289,94
1735,2019,CA,USF,LPF,SNAIL,00002048,2019-09-01 00:00:00+00:00,2019-09-13 00:00:00+00:00,Lightning,1.0,1.0,251.7925,No Comments,2010,1511326.42578125,7439.21487255186,12
1736,2019,CA,USF,MDF,FORK,00000753,2019-08-30 00:00:00+00:00,2019-10-29 00:00:00+00:00,Human Activity,1.0,1.0,71.18899,No Comments,2010,512912.53515625,3466.59455197103,60
1737,2019,CA,USF,MDF,GOOSE2,00000442,2019-07-17 00:00:00+00:00,2019-08-21 00:00:00+00:00,Human Activity,1.0,1.0,132.0889,No Comments,2010,965927.578125,4329.8147351783,35
1738,2019,CA,USF,MDF,LONE,00000836,2019-09-05 00:00:00+00:00,2019-12-02 00:00:00+00:00,Human Activity,1.0,1.0,5737.16,No Comments,2010,41766711.4375,34608.9320019071,88
1739,2019,CA,USF,MDF,FOX,00000727,2019-08-28 00:00:00+00:00,2019-09-03 00:00:00+00:00,Human Activity,6.0,1.0,13.15924,No Comments,2010,94263.7109375,1260.99363417798,6
1740,2019,CA,USF,MDF,MCGINTY,00000733,2019-08-29 00:00:00+00:00,2019-09-17 00:00:00+00:00,Human Activity,1.0,1.0,26.80899,No Comments,2010,194945.96875,2409.68704124235,19
1741,2019,CA,USF,MDF,NORTH,00000738,2019-08-29 00:00:00+00:00,2019-09-09 00:00:00+00:00,Human Activity,1.0,1.0,28.25829,No Comments,2010,205238.82421875,3171.69994031558,11
1742,2019,CA,USF,MDF,TELEPHONE,00000762,2019-08-31 00:00:00+00:00,2019-09-08 00:00:00+00:00,Human Activity,1.0,1.0,25.456,No Comments,2010,185085.37109375,3007.15382838447,8
1743,2019,CA,USF,MNF,HAYNES,00000246,2019-06-16 00:00:00+00:00,2019-09-23 00:00:00+00:00,Human Activity,8.0,1.0,23.59244,No Comments,2010,163223.140625,2273.09216805918,99
1744,2019,CA,USF,MNF,HENTHORNE,00000485,2019-09-05 00:00:00+00:00,2019-10-31 00:00:00+00:00,Human Activity,8.0,1.0,244.665,No Comments,2010,1689676.28125,8372.44486483905,56
1745,2019,CA,USF,MNF,EAST,00000241,2019-09-05 00:00:00+00:00,2019-09-23 00:00:00+00:00,Human Activity,8.0,1.0,400.7328,No Comments,2010,2773247.1875,11352.471291368,18
1746,2019,CA,USF,MDF,GOOSE,00000059,2019-03-14 00:00:00+00:00,2019-04-01 00:00:00+00:00,Human Activity,6.0,1.0,22.74746,No Comments,2010,166751.31640625,1752.41485892878,18
1747,2019,CA,CDF,BDU,HILLSIDE,00017550,2019-10-31 00:00:00+00:00,2019-11-05 00:00:00+00:00,Campfire,1.0,1.0,172.7908,No Comments,2010,1024331.0703125,7788.93353943462,5
1748,2019,CA,USF,BDF,BAUTISTA,00014540,2019-09-15 00:00:00+00:00,2019-09-23 00:00:00+00:00,Lightning,1.0,1.0,166.2591,No Comments,2010,973212.796875,6209.09136056325,8
1749,2019,CA,USF,SQF,RIVER,00002443,2019-10-18 00:00:00+00:00,2019-10-20 00:00:00+00:00,Campfire,6.0,1.0,29.21961,No Comments,2010,178695.54296875,2136.74284058176,2
1750,2019,CA,USF,SQF,CATTLE,00002317,2019-10-05 00:00:00+00:00,2019-10-15 00:00:00+00:00,Campfire,6.0,1.0,92.24609,No Comments,2010,563887.35546875,3109.94650612919,10
1751,2019,CA,USF,SQF,BALD,00000989,2019-06-17 00:00:00+00:00,2019-07-22 00:00:00+00:00,Human Activity,6.0,1.0,22.09721,No Comments,2010,137177.42578125,1450.07838270119,35
1752,2019,CA,USF,SQF,SCHAEFFER,00002089,2019-09-08 00:00:00+00:00,2019-12-06 00:00:00+00:00,Human Activity,6.0,1.0,287.1784,No Comments,2010,1781151.703125,5904.23209465504,89
1753,2019,CA,USF,SQF,BRODER,00001708,2019-08-08 00:00:00+00:00,2019-11-25 00:00:00+00:00,Human Activity,6.0,1.0,328.0544,No Comments,2010,2041039.16015625,13268.0286620811,109
1754,2019,CA,USF,SQF,LOST,00000990,2019-06-18 00:00:00+00:00,2019-07-29 00:00:00+00:00,Human Activity,6.0,1.0,121.2937,No Comments,2010,752677.1953125,3737.56375328578,41
1755,2019,CA,USF,SHF,BRADLEY,00000359,2019-05-08 00:00:00+00:00,2019-05-17 00:00:00+00:00,Railroad,8.0,1.0,12.59625,No Comments,2010,90173.140625,1726.31211768379,9
1756,2019,CA,USF,SHF,CAPTAIN,00000724,2019-07-04 00:00:00+00:00,2019-07-14 00:00:00+00:00,Campfire,1.0,1.0,17.79216,No Comments,2010,126058.0859375,1662.2556955162,10
1757,2019,CA,USF,SHF,CUTTHROAT,00001208,2019-09-05 00:00:00+00:00,2019-09-12 00:00:00+00:00,Human Activity,3.0,1.0,17.78256,No Comments,2010,125530.32421875,1746.66952587613,7
1758,2019,CA,USF,SHF,EAGLE,00001548,2019-11-16 00:00:00+00:00,2019-12-02 00:00:00+00:00,Campfire,1.0,1.0,10.58598,No Comments,2010,75647.03515625,1647.89668793546,16
1759,2019,CA,USF,SHF,MIDDLE,00001196,2019-09-05 00:00:00+00:00,2019-12-03 00:00:00+00:00,Human Activity,8.0,1.0,1339.595,No Comments,2010,9492952.53515625,20069.2416822559,89
1760,2019,CA,USF,SHF,RAMSHORN,00001217,2019-09-05 00:00:00+00:00,2019-10-05 00:00:00+00:00,Human Activity,3.0,1.0,286.9583,No Comments,2010,2050498.0078125,8250.45828408606,30
1761,2019,CA,USF,SHF,SOUTH,00001209,2019-09-05 00:00:00+00:00,2019-12-02 00:00:00+00:00,Human Activity,3.0,1.0,5333.991,No Comments,2010,36952235.1015625,99390.0258406435,88
1762,2019,CA,USF,TNF,SUGAR,00000267,2019-05-10 00:00:00+00:00,2019-05-27 00:00:00+00:00,Human Activity,1.0,1.0,64.90493,No Comments,2010,436922.9140625,3942.81929056292,17
1763,2019,CA,USF,TNF,SIERRA 2,00001305,2019-10-13 00:00:00+00:00,2019-12-17 00:00:00+00:00,Campfire,1.0,1.0,20.31682,No Comments,2010,137280.35546875,1841.93830341245,65
1764,2019,CA,USF,STF,ROCK,00001925,2019-11-03 00:00:00+00:00,2019-11-26 00:00:00+00:00,Debris Burning,1.0,1.0,9.93289,No Comments,2010,65421.80859375,1387.01503517189,23
1765,2019,CA,USF,STF,ROSASCO,00001355,2019-05-23 00:00:00+00:00,2019-12-02 00:00:00+00:00,Campfire,6.0,1.0,732.4003,No Comments,2010,4783220.5390625,11395.9966306594,193
1766,2019,CA,USF,STF,RUSHING,00002012,2019-11-19 00:00:00+00:00,2019-12-02 00:00:00+00:00,Campfire,1.0,1.0,7.903546,No Comments,2010,51727.078125,1397.04346779967,13
1767,2019,CA,USF,PNF,WEST,00001438,2019-09-17 00:00:00+00:00,2019-12-01 00:00:00+00:00,Human Activity,1.0,1.0,88.80357,No Comments,2010,608267.82421875,5678.73322807233,75
1768,2019,CA,USF,PNF,DIXIE,00001344,2019-09-05 00:00:00+00:00,2019-09-22 00:00:00+00:00,Human Activity,1.0,1.0,16.53279,No Comments,2010,113877.84765625,2286.63620778778,17
1769,2019,CA,USF,PNF,GRIZZLEY TUNNEL,00001434,2019-09-16 00:00:00+00:00,2019-09-22 00:00:00+00:00,Human Activity,1.0,1.0,5.562233,No Comments,2010,38246.15234375,894.013904483042,6
1770,2019,CA,USF,PNF,MEADOW,00000576,2019-06-11 00:00:00+00:00,2019-08-12 00:00:00+00:00,Human Activity,1.0,1.0,46.80063,No Comments,2010,322921.6015625,3394.80173892137,62
1771,2019,CA,USF,PNF,SNAKE,00000644,2019-06-21 00:00:00+00:00,2019-07-02 00:00:00+00:00,Human Activity,1.0,1.0,8.897158,No Comments,2010,61413.24609375,1544.98646445754,11
1772,2019,CA,USF,PNF,WALKER,00001324,2019-09-04 00:00:00+00:00,2020-01-15 00:00:00+00:00,Campfire,1.0,1.0,54614.9,No Comments,2010,378027378.707031,271202.794103285,133
1773,2019,CA,USF,PNF,CREEK,00001833,2019-11-21 00:00:00+00:00,2019-12-06 00:00:00+00:00,Human Activity,1.0,1.0,73.55267,No Comments,2010,508493.28125,4212.40670315869,15
1774,2019,CA,USF,SRF,VAN DUZEN,00000614,2019-08-18 00:00:00+00:00,2019-08-25 00:00:00+00:00,Vehicle,1.0,1.0,21.87162,No Comments,2010,152470.796875,2174.98680038449,7
1775,2019,CA,USF,ENF,CAPLES,00030945,2019-10-10 00:00:00+00:00,2019-12-10 00:00:00+00:00,Railroad,1.0,1.0,3441.766,No Comments,2010,22905082.1757812,39373.8603051716,61
1776,2019,CA,CDF,RRU,HILL,00139654,2019-10-30 00:00:00+00:00,2019-11-02 00:00:00+00:00,Unknown Cause,8.0,1.0,435.9512,WFDSS,2010,2574850.00390625,13866.2877306827,3
1777,2019,CA,USF,SNF,BOWLER,00000721,2019-07-22 00:00:00+00:00,2019-08-01 00:00:00+00:00,Human Activity,1.0,1.0,36.58765,No Comments,2010,235726.67578125,2730.82971245997,10
1779,2019,CA,NPS,LNP,RED,00004540,2019-08-14 00:00:00+00:00,2019-11-27 00:00:00+00:00,Human Activity,8.0,2.0,36.58359,No Comments,2010,256263.1015625,3036.82213687594,105
1780,2019,CA,NPS,GNP,MUIR 2,00001925,2019-10-24 00:00:00+00:00,2019-10-26 00:00:00+00:00,Miscellaneous,1.0,1.0,55.84444,No Comments,2010,363349.7109375,3250.82314063807,2
1781,2019,CA,LRA,Unknown,HOLLYWOOD HILLS,00000725,2019-06-09 00:00:00+00:00,2019-06-09 00:00:00+00:00,Unknown Cause,8.0,1.0,1.006725,No Comments,2010,5985.83842515945,274.263129291287,0
1784,2019,CA,NPS,SMP,WENDY,00000558,2019-10-10 00:00:00+00:00,2019-10-14 00:00:00+00:00,Unknown Cause,1.0,1.0,80.3277,FRA Supression by VCFD County #82061,2010,475817.93359375,3685.38674404999,4
1786,2019,CA,LRA,LDF,SADDLE RIDGE,00001582,2019-10-10 00:00:00+00:00,2019-10-31 00:00:00+00:00,Unknown Cause,7.0,1.0,8799.325,"shape from GEOMAC, dat from CAL FIRE web",2010,52335530.796875,86547.4078324164,21
1787,2019,CA,LRA,LDF,PALISADES 2,00000580,2019-10-21 00:00:00+00:00,2019-10-21 00:00:00+00:00,Unknown Cause,7.0,1.0,45.09488,No Comments,2010,266559.3203125,2935.43326084543,0
1788,2019,CA,LRA,LDF,GETTY,00001583,2019-10-28 00:00:00+00:00,2019-11-05 00:00:00+00:00,Structure,7.0,1.0,552.6332,"Event Stand Perims, branches blew into powerline",2010,3269037.859375,21590.3489548436,8
1791,2019,CA,LRA,LDF,BARHAM,00000845,2019-11-09 00:00:00+00:00,2019-11-10 00:00:00+00:00,Unknown Cause,4.0,1.0,72.63429,LACFD 0845,2010,430190.96484375,5393.34937929385,1
1792,2019,CA,USF,LPF,CAVE,00002908,2019-11-25 00:00:00+00:00,2019-12-14 00:00:00+00:00,Vehicle,1.0,1.0,2597.293,Updated 2022: Ground truthing & aerial image interpretation,2010,15508726.171875,58908.296722205,19
1793,2019,CA,FWS,TNR,AGUA,00021198,2019-10-11 00:00:00+00:00,2019-10-12 00:00:00+00:00,Powerline,1.0,1.0,31.12859,MVD2,2010,178311.8203125,2528.12167353709,1
1794,2019,CA,FWS,PLR,TRACK,00000512,2019-06-27 00:00:00+00:00,2019-06-27 00:00:00+00:00,Miscellaneous,4.0,1.0,104.9992,MCJ9,2010,649067.7578125,5377.07408400393,0
1795,2019,CA,FWS,KRR,REFUGE,01918282,2019-05-07 00:00:00+00:00,2019-05-09 00:00:00+00:00,Lightning,4.0,1.0,3283.456,L807.  DIGITIZED FROM DIGITALGLOBE (MAXAR) IMAGERY.,2010,20195636.421875,29450.8226713625,2
1796,2019,CA,FWS,LUR,REFUGE,00000725,2019-07-21 00:00:00+00:00,2019-07-21 00:00:00+00:00,Miscellaneous,6.0,1.0,158.8546,MG3K,2010,1016954.6171875,4567.6361197367,0
1797,2019,CA,FWS,FWR,TRESTLE,00000373,2019-06-02 00:00:00+00:00,2019-06-02 00:00:00+00:00,Unknown Cause,4.0,1.0,0.548332,L90C.  ,2010,3533.00390625,360.165721311754,0
1798,2019,CA,FWS,SPR,SEARS,00018910,2019-10-17 00:00:00+00:00,2019-10-17 00:00:00+00:00,Miscellaneous,1.0,1.0,1.98405,MV0M.  ,2010,13002.17578125,1382.62041215867,0
1799,2019,CA,FWS,DLR,DELEVAN T28,00000369,2019-08-05 00:00:00+00:00,2019-08-06 00:00:00+00:00,Lightning,4.0,1.0,1.919023,MZW9.  ,2010,12986.00390625,427.209364318796,1
1800,2019,CA,FWS,SRR,DRUMHELLER SLOUGH,00000286,2019-07-02 00:00:00+00:00,2019-07-02 00:00:00+00:00,Campfire,4.0,1.0,4.376543,MC50.  ,2010,29713.96875,1199.41981354364,0
1801,2019,CA,FWS,MDR,HEADQUARTERS,00000444,2019-07-17 00:00:00+00:00,2019-07-19 00:00:00+00:00,Unknown Cause,4.0,1.0,34.12664,MF29.  ,2010,245977.19140625,2345.82338677652,2
1802,2019,CA,USF,MDF,TUCKER,00000509,2019-07-28 00:00:00+00:00,2019-09-16 00:00:00+00:00,Campfire,4.0,1.0,14142.41,MH73.  ,2010,103073147.164062,79831.9830034312,50
1803,2018,CA,CCO,SBC,WOODCHOPPER 1,00015994,2018-07-17 00:00:00+00:00,2018-07-17 00:00:00+00:00,Structure,1.0,1.0,19.23786,No Comments,2010,115487.98046875,2202.7841719789,0
1804,2018,CA,CCO,SBC,WASIOJA,00006679,2018-05-20 00:00:00+00:00,2018-05-22 00:00:00+00:00,Structure,1.0,1.0,189.5374,No Comments,2010,1144194.5390625,5519.22012341427,2
1805,2018,CA,CDF,AEU,LIBERTY,00015944,2018-06-12 00:00:00+00:00,2018-06-12 00:00:00+00:00,Railroad,1.0,1.0,63.63537,No Comments,2010,418324.66796875,4445.309835592,0
1806,2018,CA,CDF,AEU,GRANT,00017837,2018-06-29 00:00:00+00:00,2018-06-29 00:00:00+00:00,Miscellaneous,1.0,1.0,50.66001,No Comments,2010,336044.62890625,2748.42533385382,0
1807,2018,CA,CDF,AEU,SHINGLE,00018477,2018-07-04 00:00:00+00:00,2018-07-04 00:00:00+00:00,Vehicle,1.0,1.0,315.9945,No Comments,2010,2093722.60546875,8973.93528357708,0
1808,2018,CA,CDF,AEU,INDIO,00015533,2018-06-08 00:00:00+00:00,2018-06-08 00:00:00+00:00,Miscellaneous,1.0,1.0,13.11449,No Comments,2010,86776.375,1385.26389405936,0
1809,2018,CA,CDF,AEU,IRISH,00018720,2018-07-06 00:00:00+00:00,2018-07-10 00:00:00+00:00,Lightning,1.0,1.0,824.9778,No Comments,2010,5446687.15625,16097.7773457819,4
1810,2018,CA,CDF,AEU,BUMPER,00021760,2018-08-01 00:00:00+00:00,2018-08-03 00:00:00+00:00,Unknown Cause,1.0,1.0,66.73654,No Comments,2010,443317.92578125,3477.05924284594,2
1811,2018,CA,CDF,AEU,OMEGA,00021770,2018-08-01 00:00:00+00:00,2018-08-02 00:00:00+00:00,Unknown Cause,1.0,1.0,66.69245,No Comments,2010,445327.421875,4037.87554769579,1
1812,2018,CA,CDF,AEU,MYERS,00027442,2018-09-20 00:00:00+00:00,2018-09-22 00:00:00+00:00,Unknown Cause,1.0,1.0,10.13181,No Comments,2010,67497.76171875,1208.16039276174,2
1813,2018,CA,CDF,AEU,SLIGER,00025665,2018-09-04 00:00:00+00:00,2018-09-07 00:00:00+00:00,Unknown Cause,1.0,1.0,134.9016,No Comments,2010,904111.1953125,4142.71714620243,3
1814,2018,CA,CDF,AEU,DUTCH,00021825,2018-08-02 00:00:00+00:00,2018-08-05 00:00:00+00:00,Unknown Cause,1.0,1.0,197.5548,No Comments,2010,1317659.8984375,5604.48399068825,3
1815,2018,CA,CDF,BDU,MOFFAT,00005618,2018-04-19 00:00:00+00:00,2018-04-23 00:00:00+00:00,Debris Burning,2.0,1.0,1253.925,No Comments,2010,7904706.43359375,24309.4355784876,4
1816,2018,CA,CDF,BDU,PLEASANT,00002752,2018-02-18 00:00:00+00:00,2018-02-25 00:00:00+00:00,Vehicle,2.0,1.0,2075.696,No Comments,2010,13337374.8867188,46746.6499194657,7
1817,2018,CA,CDF,BTU,STONEY,00010359,2018-07-12 00:00:00+00:00,2018-09-07 00:00:00+00:00,Unknown Cause,2.0,1.0,954.6071, ,2010,6548695.92578125,12410.2445482382,57
1818,2018,CA,CDF,BTU,JUNES,00016272,2018-10-30 00:00:00+00:00,2018-11-12 00:00:00+00:00,Railroad,6.0,1.0,450.773, ,2010,3055275.73828125,12755.1784549627,13
1819,2018,CA,CDF,BTU,CAMP,00016737,2018-11-08 00:00:00+00:00,2018-11-26 00:00:00+00:00,Structure,1.0,1.0,153335.6, ,2010,1051100904.31641,405925.630140314,18
1820,2018,CA,CDF,CZU,RINCON,00007586,2018-11-03 00:00:00+00:00,2018-11-09 00:00:00+00:00,Unknown Cause,1.0,1.0,15.64786,No Comments,2010,99500.453125,1559.65188864833,6
1821,2018,CA,CDF,CZU,BEAR,00007905,2018-11-16 00:00:00+00:00,2018-11-16 00:00:00+00:00,Unknown Cause,1.0,1.0,9.018476,No Comments,2010,57534.578125,1395.07488021733,0
1822,2018,CA,CDF,FKU,FISH,00012704,2018-08-30 00:00:00+00:00,2018-08-30 00:00:00+00:00,Campfire,1.0,1.0,1.009718,No Comments,2010,6384.296875,334.921917210669,0
1823,2018,CA,CDF,FKU,ANCHOR,00009250,2018-06-27 00:00:00+00:00,2018-06-29 00:00:00+00:00,Vehicle,1.0,1.0,78.95502,No Comments,2010,497952.41015625,3434.58707930423,2
1824,2018,CA,CDF,FKU,AQUEDUCT,00005111,2018-04-12 00:00:00+00:00,2018-04-12 00:00:00+00:00,Lightning,1.0,1.0,49.1616,No Comments,2010,303535.86328125,2461.63119074305,0
1825,2018,CA,CDF,FKU,COBBLE,00007366,2018-05-26 00:00:00+00:00,2018-05-27 00:00:00+00:00,Lightning,1.0,1.0,108.4346,No Comments,2010,684996.453125,5476.16804009643,1
1826,2018,CA,CDF,FKU,COLDWELL,00007849,2018-06-02 00:00:00+00:00,2018-06-02 00:00:00+00:00,Vehicle,1.0,1.0,12.29649,No Comments,2010,76386.6796875,1854.26903921276,0
1827,2018,CA,CDF,FKU,ELEPHANT,00008350,2018-06-11 00:00:00+00:00,2018-06-11 00:00:00+00:00,Lightning,1.0,1.0,11.74929,No Comments,2010,72918.36328125,1483.80498645415,0
1828,2018,CA,CDF,FKU,FRAME,00007930,2018-06-04 00:00:00+00:00,2018-06-04 00:00:00+00:00,Vehicle,1.0,1.0,3.986457,No Comments,2010,24772.484375,640.204304016999,0
1829,2018,CA,CDF,FKU,FRAZIER,00007893,2018-06-03 00:00:00+00:00,2018-06-03 00:00:00+00:00,Lightning,1.0,1.0,9.833247,No Comments,2010,62619.61328125,1410.57664380512,0
1830,2018,CA,CDF,FKU,LAKE,00007651,2018-05-30 00:00:00+00:00,2018-06-01 00:00:00+00:00,Lightning,1.0,1.0,4.022202,No Comments,2010,25478.1640625,773.316143603013,2
1831,2018,CA,CDF,FKU,SHEPHERD,00007642,2018-05-30 00:00:00+00:00,2018-05-30 00:00:00+00:00,Lightning,1.0,1.0,10.21674,No Comments,2010,64752.58203125,1704.84645463909,0
1832,2018,CA,CDF,FKU,SYCAMORE,00008786,2018-06-18 00:00:00+00:00,2018-06-19 00:00:00+00:00,Unknown Cause,1.0,1.0,10.56412,No Comments,2010,67108.875,1161.19347747001,1
1833,2018,CA,CDF,FKU,UTICA,00008415,2018-06-12 00:00:00+00:00,2018-06-12 00:00:00+00:00,Lightning,1.0,1.0,24.16482,No Comments,2010,149161.38671875,1997.89692660637,0
1834,2018,CA,CDF,FKU,RUTH,00015649,2018-10-24 00:00:00+00:00,2018-10-24 00:00:00+00:00,Lightning,1.0,1.0,14.02408,No Comments,2010,88515.88671875,1363.79514500022,0
1835,2018,CA,CDF,FKU,SHELL,00009637,2018-07-04 00:00:00+00:00,2018-07-04 00:00:00+00:00,Lightning,1.0,1.0,8.838486,No Comments,2010,55088.1171875,1146.78430851192,0
1836,2018,CA,CDF,FKU,EDISON,00016205,2018-11-04 00:00:00+00:00,2018-11-07 00:00:00+00:00,Other,1.0,1.0,41.26192,No Comments,2010,263393.59375,2156.81077608345,3
